source,code,site,site_type,latitude,longitude,variable,Parameter_name,start_date,end_date,ratified_to,zone,agglomeration,local_authority
aurn,LEIC,Leicester Centre,Urban Background,52.631348,-1.133006,PM10,PM10 particulate matter (Hourly measured),1994-01-04T00:00:00Z,2013-09-23,2013-09-23T00:00:00Z,East Midlands,Leicester Urban Area,Leicester
aurn,LEIC,Leicester Centre,Urban Background,52.631348,-1.133006,NV10,Non-volatile PM10 (Hourly measured),2007-03-28T00:00:00Z,2013-09-23,2013-09-23T00:00:00Z,East Midlands,Leicester Urban Area,Leicester
aurn,LEIC,Leicester Centre,Urban Background,52.631348,-1.133006,V10,Volatile PM10 (Hourly measured),2007-03-28T00:00:00Z,2013-09-23,2013-09-23T00:00:00Z,East Midlands,Leicester Urban Area,Leicester
aurn,LEIC,Leicester Centre,Urban Background,52.631348,-1.133006,PM2.5,PM2.5 particulate matter (Hourly measured),2008-09-01T00:00:00Z,2013-09-23,2013-09-23T00:00:00Z,East Midlands,Leicester Urban Area,Leicester
aurn,LEIC,Leicester Centre,Urban Background,52.631348,-1.133006,NV2.5,Non-volatile PM2.5 (Hourly measured),2008-09-01T00:00:00Z,2013-09-23,2013-09-23T00:00:00Z,East Midlands,Leicester Urban Area,Leicester
aurn,LEIC,Leicester Centre,Urban Background,52.631348,-1.133006,V2.5,Volatile PM2.5 (Hourly measured),2008-09-01T00:00:00Z,2013-09-23,2013-09-23T00:00:00Z,East Midlands,Leicester Urban Area,Leicester
aurn,LEIC,Leicester Centre,Urban Background,52.631348,-1.133006,wd,Modelled Wind Direction,2010-08-01T00:00:00Z,2013-09-23,NA,East Midlands,Leicester Urban Area,Leicester
aurn,LEIC,Leicester Centre,Urban Background,52.631348,-1.133006,ws,Modelled Wind Speed,2010-08-01T00:00:00Z,2013-09-23,NA,East Midlands,Leicester Urban Area,Leicester
aurn,LEIC,Leicester Centre,Urban Background,52.631348,-1.133006,temp,Modelled Temperature,2010-08-01T00:00:00Z,2013-09-23,NA,East Midlands,Leicester Urban Area,Leicester
aurn,LECU,Leicester University,Urban Background,52.619904,-1.127182,O3,Ozone,2013-10-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,East Midlands,Leicester Urban Area,Leicester
aurn,LECU,Leicester University,Urban Background,52.619904,-1.127182,NO,Nitric oxide,2013-10-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,East Midlands,Leicester Urban Area,Leicester
aurn,LECU,Leicester University,Urban Background,52.619904,-1.127182,NO2,Nitrogen dioxide,2013-10-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,East Midlands,Leicester Urban Area,Leicester
aurn,LECU,Leicester University,Urban Background,52.619904,-1.127182,NOx,Nitrogen oxides as nitrogen dioxide,2013-10-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,East Midlands,Leicester Urban Area,Leicester
aurn,LECU,Leicester University,Urban Background,52.619904,-1.127182,PM10,PM10 particulate matter (Hourly measured),2020-01-09T00:00:00Z,ongoing,2024-03-31T00:00:00Z,East Midlands,Leicester Urban Area,Leicester
aurn,LECU,Leicester University,Urban Background,52.619904,-1.127182,PM2.5,PM2.5 particulate matter (Hourly measured),2013-10-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,East Midlands,Leicester Urban Area,Leicester
aurn,LECU,Leicester University,Urban Background,52.619904,-1.127182,NV2.5,Non-volatile PM2.5 (Hourly measured),2013-10-01T00:00:00Z,2020-01-09,2020-01-09T00:00:00Z,East Midlands,Leicester Urban Area,Leicester
aurn,LECU,Leicester University,Urban Background,52.619904,-1.127182,V2.5,Volatile PM2.5 (Hourly measured),2013-10-01T00:00:00Z,2020-01-09,2020-01-09T00:00:00Z,East Midlands,Leicester Urban Area,Leicester
aurn,LECU,Leicester University,Urban Background,52.619904,-1.127182,wd,Modelled Wind Direction,2013-10-01T00:00:00Z,ongoing,NA,East Midlands,Leicester Urban Area,Leicester
aurn,LECU,Leicester University,Urban Background,52.619904,-1.127182,ws,Modelled Wind Speed,2013-10-01T00:00:00Z,ongoing,NA,East Midlands,Leicester Urban Area,Leicester
aurn,LECU,Leicester University,Urban Background,52.619904,-1.127182,temp,Modelled Temperature,2013-10-01T00:00:00Z,ongoing,NA,East Midlands,Leicester Urban Area,Leicester
aurn,LEOM,Leominster,Suburban Background,52.221593,-2.73684,O3,Ozone,2005-07-18T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,NA,"Herefordshire, County of"
aurn,LEOM,Leominster,Suburban Background,52.221593,-2.73684,NO,Nitric oxide,2005-07-18T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,NA,"Herefordshire, County of"
aurn,LEOM,Leominster,Suburban Background,52.221593,-2.73684,NO2,Nitrogen dioxide,2005-07-18T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,NA,"Herefordshire, County of"
aurn,LEOM,Leominster,Suburban Background,52.221593,-2.73684,NOx,Nitrogen oxides as nitrogen dioxide,2005-07-18T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,NA,"Herefordshire, County of"
aurn,LEOM,Leominster,Suburban Background,52.221593,-2.73684,SO2,Sulphur dioxide,2008-02-06T00:00:00Z,2012-08-07,2012-08-07T00:00:00Z,West Midlands,NA,"Herefordshire, County of"
aurn,LEOM,Leominster,Suburban Background,52.221593,-2.73684,wd,Modelled Wind Direction,2010-08-01T00:00:00Z,ongoing,NA,West Midlands,NA,"Herefordshire, County of"
aurn,LEOM,Leominster,Suburban Background,52.221593,-2.73684,ws,Modelled Wind Speed,2010-08-01T00:00:00Z,ongoing,NA,West Midlands,NA,"Herefordshire, County of"
aurn,LEOM,Leominster,Suburban Background,52.221593,-2.73684,temp,Modelled Temperature,2010-08-01T00:00:00Z,ongoing,NA,West Midlands,NA,"Herefordshire, County of"
aurn,LERW,Lerwick,Rural Background,60.13922,-1.185319,O3,Ozone,2005-05-25T00:00:00Z,ongoing,2024-03-31T00:00:00Z,Highland,NA,Shetland Islands
aurn,LERW,Lerwick,Rural Background,60.13922,-1.185319,wd,Modelled Wind Direction,2010-08-01T00:00:00Z,ongoing,NA,Highland,NA,Shetland Islands
aurn,LERW,Lerwick,Rural Background,60.13922,-1.185319,ws,Modelled Wind Speed,2010-08-01T00:00:00Z,ongoing,NA,Highland,NA,Shetland Islands
aurn,LERW,Lerwick,Rural Background,60.13922,-1.185319,temp,Modelled Temperature,2010-08-01T00:00:00Z,ongoing,NA,Highland,NA,Shetland Islands
aurn,LIN3,Lincoln Canwick Road,Urban Traffic,53.221432,-0.534204,NO,Nitric oxide,2011-07-27T00:00:00Z,ongoing,2024-03-31T00:00:00Z,East Midlands,NA,Lincoln
aurn,LIN3,Lincoln Canwick Road,Urban Traffic,53.221432,-0.534204,NO2,Nitrogen dioxide,2011-07-27T00:00:00Z,ongoing,2024-03-31T00:00:00Z,East Midlands,NA,Lincoln
aurn,LIN3,Lincoln Canwick Road,Urban Traffic,53.221432,-0.534204,NOx,Nitrogen oxides as nitrogen dioxide,2011-07-27T00:00:00Z,ongoing,2024-03-31T00:00:00Z,East Midlands,NA,Lincoln
aurn,LIN3,Lincoln Canwick Road,Urban Traffic,53.221432,-0.534204,wd,Modelled Wind Direction,2011-07-27T00:00:00Z,ongoing,NA,East Midlands,NA,Lincoln
aurn,LIN3,Lincoln Canwick Road,Urban Traffic,53.221432,-0.534204,ws,Modelled Wind Speed,2011-07-27T00:00:00Z,ongoing,NA,East Midlands,NA,Lincoln
aurn,LIN3,Lincoln Canwick Road,Urban Traffic,53.221432,-0.534204,temp,Modelled Temperature,2011-07-27T00:00:00Z,ongoing,NA,East Midlands,NA,Lincoln
aurn,LINC,Lincoln Roadside,Urban Traffic,53.22889,-0.537895,NO,Nitric oxide,1997-05-06T00:00:00Z,1999-12-22,1999-12-22T00:00:00Z,East Midlands,NA,Lincoln
aurn,LINC,Lincoln Roadside,Urban Traffic,53.22889,-0.537895,NO2,Nitrogen dioxide,1997-05-06T00:00:00Z,1999-12-22,1999-12-22T00:00:00Z,East Midlands,NA,Lincoln
aurn,LINC,Lincoln Roadside,Urban Traffic,53.22889,-0.537895,NOx,Nitrogen oxides as nitrogen dioxide,1997-05-06T00:00:00Z,1999-12-22,1999-12-22T00:00:00Z,East Midlands,NA,Lincoln
aurn,LIVR,Liverpool Centre,Urban Background,53.40845,-2.980249,O3,Ozone,1993-04-23T00:00:00Z,2002-09-23,2002-09-23T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LIVR,Liverpool Centre,Urban Background,53.40845,-2.980249,NO,Nitric oxide,1993-04-23T00:00:00Z,2002-09-23,2002-09-23T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LIVR,Liverpool Centre,Urban Background,53.40845,-2.980249,NO2,Nitrogen dioxide,1993-04-23T00:00:00Z,2002-09-23,2002-09-23T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LIVR,Liverpool Centre,Urban Background,53.40845,-2.980249,NOx,Nitrogen oxides as nitrogen dioxide,1993-04-23T00:00:00Z,2002-09-23,2002-09-23T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LIVR,Liverpool Centre,Urban Background,53.40845,-2.980249,SO2,Sulphur dioxide,1993-04-23T00:00:00Z,2002-09-23,2002-09-23T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LIVR,Liverpool Centre,Urban Background,53.40845,-2.980249,CO,Carbon monoxide,1993-04-23T00:00:00Z,2002-09-23,2002-09-23T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LIVR,Liverpool Centre,Urban Background,53.40845,-2.980249,PM10,PM10 particulate matter (Hourly measured),1993-04-23T00:00:00Z,2002-09-23,2002-09-23T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LV6,Liverpool Queen's Drive Roadside,Urban Traffic,53.446944,-2.9625,NO,Nitric oxide,2008-01-01T00:00:00Z,2016-11-07,2016-11-07T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LV6,Liverpool Queen's Drive Roadside,Urban Traffic,53.446944,-2.9625,NO2,Nitrogen dioxide,2008-01-01T00:00:00Z,2016-11-07,2016-11-07T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LV6,Liverpool Queen's Drive Roadside,Urban Traffic,53.446944,-2.9625,NOx,Nitrogen oxides as nitrogen dioxide,2008-01-01T00:00:00Z,2016-11-07,2016-11-07T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LV6,Liverpool Queen's Drive Roadside,Urban Traffic,53.446944,-2.9625,wd,Modelled Wind Direction,2010-08-01T00:00:00Z,2016-11-07,NA,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LV6,Liverpool Queen's Drive Roadside,Urban Traffic,53.446944,-2.9625,ws,Modelled Wind Speed,2010-08-01T00:00:00Z,2016-11-07,NA,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LV6,Liverpool Queen's Drive Roadside,Urban Traffic,53.446944,-2.9625,temp,Modelled Temperature,2010-08-01T00:00:00Z,2016-11-07,NA,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,O3,Ozone,2003-05-21T00:00:00Z,ongoing,2023-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,NO,Nitric oxide,2003-05-21T00:00:00Z,ongoing,2023-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,NO2,Nitrogen dioxide,2003-05-21T00:00:00Z,ongoing,2023-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,NOx,Nitrogen oxides as nitrogen dioxide,2003-05-21T00:00:00Z,ongoing,2023-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,SO2,Sulphur dioxide,2003-05-21T00:00:00Z,ongoing,2023-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,CO,Carbon monoxide,2003-05-21T00:00:00Z,2012-08-21,2012-08-21T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,PM10,PM10 particulate matter (Hourly measured),2003-05-21T00:00:00Z,ongoing,2023-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,NV10,Non-volatile PM10 (Hourly measured),2007-03-14T00:00:00Z,2018-09-18,2018-09-18T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,V10,Volatile PM10 (Hourly measured),2007-03-14T00:00:00Z,2018-09-18,2018-09-18T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,PM2.5,PM2.5 particulate matter (Hourly measured),2008-09-17T00:00:00Z,ongoing,2023-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,NV2.5,Non-volatile PM2.5 (Hourly measured),2008-09-17T00:00:00Z,2018-09-18,2018-09-18T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,V2.5,Volatile PM2.5 (Hourly measured),2008-09-17T00:00:00Z,2018-09-18,2018-09-18T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,ETHANE,ethane,1995-11-24T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,ETHENE,ethene,1995-11-24T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,ETHYNE,ethyne,1995-11-24T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,PROPANE,propane,1995-11-24T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,PROPENE,propene,1995-11-24T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,iBUTANE,iso-butane,1995-11-24T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,nBUTANE,n-butane,1995-11-24T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,1BUTENE,1-butene,1995-11-24T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,t2BUTENE,trans-2-butene,1995-11-24T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,c2BUTENE,cis-2-butene,1995-11-24T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,iPENTANE,iso-pentane,1995-11-24T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,nPENTANE,n-pentane,1995-11-24T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,13BDIENE,"1,3-butadiene",1995-11-24T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,t2PENTEN,trans-2-pentene,1995-11-24T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,c2PENTEN,cis-2-pentene (VOC-AIR only),1995-11-24T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,MEPENT,2+3-methylpentane (VOC-AIR only),1995-11-24T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,ISOPRENE,isoprene,1995-11-24T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,nHEXANE,n-hexane,1995-11-24T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,nHEPTANE,n-heptane,1995-11-24T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,BENZENE,benzene,1995-11-24T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,TOLUENE,toluene,1995-11-24T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,ETHBENZ,ethylbenzene,1995-11-24T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,mpXYLENE,m+p-xylene,1995-11-24T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,oXYLENE,o-xylene,1995-11-24T00:00:00Z,2000-12-31,2000-12-31T00:00:00Z,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,wd,Modelled Wind Direction,2010-08-01T00:00:00Z,ongoing,NA,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,ws,Modelled Wind Speed,2010-08-01T00:00:00Z,ongoing,NA,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,LVP,Liverpool Speke,Urban Industrial,53.34633,-2.8443329999999998,temp,Modelled Temperature,2010-08-01T00:00:00Z,ongoing,NA,North West & Merseyside,Liverpool Urban Area,Liverpool
aurn,A3,London A3 Roadside,Urban Traffic,51.37348,-0.291853,NO,Nitric oxide,1997-03-20T00:00:00Z,2007-09-30,2007-09-30T00:00:00Z,Greater London,Greater London Urban Area,Kingston upon Thames
aurn,A3,London A3 Roadside,Urban Traffic,51.37348,-0.291853,NO2,Nitrogen dioxide,1997-03-20T00:00:00Z,2007-09-30,2007-09-30T00:00:00Z,Greater London,Greater London Urban Area,Kingston upon Thames
aurn,A3,London A3 Roadside,Urban Traffic,51.37348,-0.291853,NOx,Nitrogen oxides as nitrogen dioxide,1997-03-20T00:00:00Z,2007-09-30,2007-09-30T00:00:00Z,Greater London,Greater London Urban Area,Kingston upon Thames
aurn,A3,London A3 Roadside,Urban Traffic,51.37348,-0.291853,CO,Carbon monoxide,1997-03-20T00:00:00Z,2007-09-30,2007-09-30T00:00:00Z,Greater London,Greater London Urban Area,Kingston upon Thames
aurn,A3,London A3 Roadside,Urban Traffic,51.37348,-0.291853,PM10,PM10 particulate matter (Hourly measured),1997-03-20T00:00:00Z,2007-09-30,2007-09-30T00:00:00Z,Greater London,Greater London Urban Area,Kingston upon Thames
aurn,BEX,London Bexley,Suburban Background,51.46603,0.184806,O3,Ozone,1994-05-01T00:00:00Z,2007-09-30,2007-09-30T00:00:00Z,Greater London,Greater London Urban Area,Bexley
aurn,BEX,London Bexley,Suburban Background,51.46603,0.184806,NO,Nitric oxide,1994-05-01T00:00:00Z,ongoing,2023-12-31T00:00:00Z,Greater London,Greater London Urban Area,Bexley
aurn,BEX,London Bexley,Suburban Background,51.46603,0.184806,NO2,Nitrogen dioxide,1994-05-01T00:00:00Z,ongoing,2023-12-31T00:00:00Z,Greater London,Greater London Urban Area,Bexley
aurn,BEX,London Bexley,Suburban Background,51.46603,0.184806,NOx,Nitrogen oxides as nitrogen dioxide,1994-05-01T00:00:00Z,ongoing,2023-12-31T00:00:00Z,Greater London,Greater London Urban Area,Bexley
aurn,BEX,London Bexley,Suburban Background,51.46603,0.184806,SO2,Sulphur dioxide,1994-05-01T00:00:00Z,2014-12-31,2014-12-31T00:00:00Z,Greater London,Greater London Urban Area,Bexley
aurn,BEX,London Bexley,Suburban Background,51.46603,0.184806,CO,Carbon monoxide,1994-05-01T00:00:00Z,2012-12-31,2012-12-31T00:00:00Z,Greater London,Greater London Urban Area,Bexley
aurn,BEX,London Bexley,Suburban Background,51.46603,0.184806,PM10,PM10 particulate matter (Hourly measured),1994-05-01T00:00:00Z,ongoing,2023-12-31T00:00:00Z,Greater London,Greater London Urban Area,Bexley
aurn,BEX,London Bexley,Suburban Background,51.46603,0.184806,PM2.5,PM2.5 particulate matter (Hourly measured),2008-02-25T00:00:00Z,ongoing,2023-12-31T00:00:00Z,Greater London,Greater London Urban Area,Bexley
aurn,BEX,London Bexley,Suburban Background,51.46603,0.184806,NV2.5,Non-volatile PM2.5 (Hourly measured),2008-10-21T00:00:00Z,2020-10-01,2020-10-01T00:00:00Z,Greater London,Greater London Urban Area,Bexley
aurn,BEX,London Bexley,Suburban Background,51.46603,0.184806,V2.5,Volatile PM2.5 (Hourly measured),2008-10-21T00:00:00Z,2020-10-01,2020-10-01T00:00:00Z,Greater London,Greater London Urban Area,Bexley
aurn,BEX,London Bexley,Suburban Background,51.46603,0.184806,wd,Modelled Wind Direction,2010-08-01T00:00:00Z,ongoing,NA,Greater London,Greater London Urban Area,Bexley
aurn,BEX,London Bexley,Suburban Background,51.46603,0.184806,ws,Modelled Wind Speed,2010-08-01T00:00:00Z,ongoing,NA,Greater London,Greater London Urban Area,Bexley
aurn,BEX,London Bexley,Suburban Background,51.46603,0.184806,temp,Modelled Temperature,2010-08-01T00:00:00Z,ongoing,NA,Greater London,Greater London Urban Area,Bexley
aurn,CLL2,London Bloomsbury,Urban Background,51.52229,-0.125889,O3,Ozone,1992-01-23T00:00:00Z,ongoing,2024-03-31T00:00:00Z,Greater London,Greater London Urban Area,Camden
aurn,CLL2,London Bloomsbury,Urban Background,51.52229,-0.125889,NO,Nitric oxide,1992-01-23T00:00:00Z,ongoing,2024-03-31T00:00:00Z,Greater London,Greater London Urban Area,Camden
aurn,CLL2,London Bloomsbury,Urban Background,51.52229,-0.125889,NO2,Nitrogen dioxide,1992-01-23T00:00:00Z,ongoing,2024-03-31T00:00:00Z,Greater London,Greater London Urban Area,Camden
aurn,CLL2,London Bloomsbury,Urban Background,51.52229,-0.125889,NOx,Nitrogen oxides as nitrogen dioxide,1992-01-23T00:00:00Z,ongoing,2024-03-31T00:00:00Z,Greater London,Greater London Urban Area,Camden
